,Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOIX,TOI/GP,TOI/GP.1,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF.1,iFF,iSF,iSF.1,iSF.2,ixG,iSCF,iRB,iRS,iDS,sDist,sDist.1,Pass,iHF,iHF.1,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA.1,iTKA.1,iBLK.1,BLK%,iFOW,iFOL,iFOW.1,iFOL.1,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
106,6000000,84-07-11,Plover,WI,USA,USA,71,190,2003.0,7.0,205.0,R,Pavelski,Joe,C/RW,S.J,81,29,39,23,16,68,11,6.1,34,1964,92910,1544.2,19.13,19.1,32.7,71.6,10.8,0.9159999999999999,1024.0,3.69,2.06,64.2,42,1.63,414.0,417,337.0,230.0,233,233,30.4,123.0,23.0,14.0,37.0,25.9,23.7,357.4,130,130.0,70.0,60.0,109,84,33,73,83.0,33.0,73.0,5.7,449,407,447.0,405.0,52.5,51.7,133,107,130,110,186,190,122,100,169,155,260,269,0,5,7,3,0,1,2,1,3,3,7,0,13,1,7,11,90,23,18,36,19,25,5,107,15,23,15.0,17.0,8,5.1,15,0,0,0,0,1802.0,1287.0,1306.0,911.0,880.0,633.0,87.9,56.3,300.0,176.0,95.0,53.0,64.0,32.0,54.0,79.0,118,111,858.0,790.0,427.0,461.0,363.0,210.0,76.0,86.0,6.3,2.4,8.7,3179.57,237,10.9,120.0,74.4,0.92
107,925000,97-12-11,Scottsdale,AZ,USA,USA,74,202,2016.0,1.0,6.0,L,Tkachuk,Matthew,LW,CGY,76,13,35,25,10,48,14,7.1,105,1468,66854,1111.1,14.67,14.65,27.1,69.6,10.3,0.914,1018.0,3.73,2.0,65.1,32,1.73,232.0,232,192.0,142.0,142,142,17.5,63.0,14.0,14.0,28.0,25.4,23.5,434.4,65,65.0,81.0,-16.0,50,27,40,22,27.0,40.0,22.0,2.6,8,15,8.0,15.0,34.8,2.1,3,2,2,4,2,9,4,5,3,6,5,12,0,0,2,1,0,0,2,0,0,0,6,0,5,1,5,5,39,15,2,4,9,20,1,91,39,47,32.0,35.0,8,-1.0,34,3,0,2,0,1256.0,847.0,927.0,631.0,668.0,432.0,62.3,41.6,199.0,139.0,69.0,37.0,54.0,30.0,78.0,54.0,132,84,524.0,584.0,294.0,331.0,192.0,131.0,92.0,82.0,3.5,1.9,5.4,2989.84,195,3.1,113.6,57.3,0.75
108,727500,95-05-15,St. Petersburg,,RUS,RUS,73,224,2013.0,2.0,37.0,R,Zykov,Valentin,LW,CAR,2,1,0,0,0,1,1,0.3,0,16,750,12.5,6.25,6.25,13.0,100.0,7.7,1.0,1077.0,4.8,0.0,100.0,1,4.8,4.0,4,4.0,3.0,3,3,0.9,3.0,3.0,0.0,3.0,12.3,11.8,0.0,0,0.0,1.0,-1.0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0.0,1.0,1,1.0,0,0,0,0,0,17.0,10.0,14.0,9.0,13.0,8.0,1.3,0.5,4.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,3,2,9.0,7.0,0.0,5.0,3.0,1.0,0.0,1.0,0.2,0.1,0.2,83.98,0,0.0,129.6,1.7,0.84
109,2500000,83-02-04,West Seneca,NY,USA,USA,71,195,2003.0,5.0,148.0,R,Stempniak,Lee,RW,CAR,82,16,24,13,11,40,2,0.8,32,1705,77952,1278.8,15.85,15.76,28.0,60.6,10.3,0.9129999999999999,1016.0,3.1,2.3,57.4,17,0.8,244.0,249,182.0,127.0,131,131,17.8,70.0,17.0,24.0,41.0,26.1,24.7,239.4,113,112.0,117.0,-5.0,56,49,57,16,48.0,57.0,16.0,1.5,3,5,3.0,5.0,37.5,0.7,0,1,0,2,3,2,0,1,2,2,1,3,0,1,2,1,0,0,1,2,0,5,0,0,8,0,5,5,46,15,4,6,39,5,0,62,15,14,22.0,12.0,-1,-9.0,15,0,0,0,0,1281.0,1049.0,894.0,808.0,641.0,566.0,65.2,49.4,216.0,168.0,66.0,49.0,61.0,39.0,79.0,60.0,140,99,592.0,539.0,350.0,488.0,230.0,207.0,59.0,67.0,2.5,1.8,4.3,3294.23,161,11.3,109.3,36.0,0.44
110,1000000,89-11-02,Saskatoon,SK,CAN,CAN,74,229,2008.0,1.0,5.0,R,Schenn,Luke,D,ARI,78,1,7,2,5,8,-9,-19.0,85,1919,84469,1404.6,18.05,18.04,32.4,20.5,6.7,0.924,991.0,1.67,2.73,37.9,-25,-1.07,213.0,213,135.0,94.0,94,94,3.2,4.0,4.0,4.0,8.0,56.5,52.1,57.1,286,286.0,108.0,178.0,41,31,11,134,31.0,11.0,134.0,8.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,0,0,32,8,1,0,53,27,10,23.0,10.0,-17,-5.9,20,5,0,2,0,1109.0,1656.0,825.0,1248.0,579.0,840.0,47.1,83.7,155.0,284.0,39.0,64.0,45.0,76.0,62.0,59.0,107,135,668.0,746.0,715.0,468.0,157.0,134.0,83.0,69.0,-0.8,2.5,1.7,2933.64,510,14.9,118.1,1.9,0.02
111,700000,89-07-25,Toronto,ON,CAN,CAN,76,225,2007.0,6.0,172.0,L,Gazdic,Luke,LW,N.J,11,0,0,0,0,0,-2,-1.3,12,113,4707,78.3,7.13,7.13,15.8,0.0,0.0,0.95,950.0,0.0,1.53,0.0,-2,-1.53,5.0,5,4.0,3.0,3,3,0.5,3.0,0.0,0.0,0.0,13.0,9.4,0.0,16,16.0,4.0,12.0,1,0,1,6,0.0,1.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,2,3.0,2.0,-1,-1.0,1,2,0,0,0,32.0,75.0,25.0,55.0,22.0,40.0,1.7,3.3,6.0,11.0,0.0,2.0,0.0,1.0,0.0,1.0,0,2,32.0,40.0,49.0,38.0,5.0,3.0,6.0,8.0,-0.2,0.0,-0.2,416.76,36,17.0,82.0,-2.1,-0.19
112,2350000,88-12-01,Villach,,AUT,AUT,72,200,,,,L,Raffl,Michael,LW/C,PHI,52,8,3,2,1,11,-7,-2.3,20,986,41378,690.2,13.27,13.27,26.4,57.9,5.5,0.92,974.0,1.65,2.26,42.2,-7,-0.61,112.0,112,89.0,63.0,63,63,8.8,40.0,10.0,5.0,15.0,21.7,20.7,73.4,91,91.0,111.0,-20.0,26,17,13,22,17.0,13.0,22.0,3.6,3,7,3.0,7.0,30.0,1.4,0,1,2,0,1,6,1,3,0,3,3,5,0,0,3,0,0,0,2,0,1,2,1,1,1,0,1,4,21,5,5,3,15,5,2,28,7,10,7.0,10.0,3,2.0,5,2,0,0,0,702.0,616.0,499.0,440.0,348.0,324.0,26.2,28.2,84.0,89.0,19.0,26.0,23.0,33.0,34.0,40.0,57,73,377.0,351.0,319.0,346.0,92.0,53.0,50.0,44.0,0.2,0.6,0.7,1921.05,135,20.8,114.6,18.1,0.35
113,2750000,90-11-13,New Westminster,BC,CAN,CAN,76,230,,,,L,Dillon,Brenden,D,S.J,81,2,8,1,7,10,-2,6.7,60,1795,80031,1324.5,16.38,16.4,29.6,28.6,5.7,0.9229999999999999,979.0,1.59,2.04,43.8,-10,-0.45,199.0,201,124.0,85.0,86,86,3.4,4.0,3.0,2.0,5.0,51.1,48.2,36.4,174,173.0,125.0,48.0,40,34,11,81,34.0,11.0,81.0,6.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,34,2,0,28,6,0,0,50,24,12,23.0,9.0,-12,-7.7,20,4,0,0,0,1222.0,1166.0,878.0,812.0,619.0,581.0,55.7,53.7,187.0,182.0,35.0,45.0,52.0,54.0,60.0,68.0,112,122,566.0,600.0,549.0,647.0,266.0,175.0,77.0,69.0,-0.4,3.0,2.6,3146.74,319,9.3,108.2,20.0,0.25
114,925000,97-09-17,Scottsdale,AZ,USA,USA,75,216,2016.0,1.0,1.0,L,Matthews,Auston,C,TOR,82,40,29,20,9,69,2,7.6,14,1894,86745,1440.5,17.53,17.58,31.1,81.2,9.6,0.9229999999999999,1018.0,3.54,2.21,61.6,32,1.33,474.0,476,387.0,278.0,279,279,34.1,133.0,23.0,35.0,58.0,25.0,23.7,277.5,21,21.0,,,110,44,76,61,44.0,74.0,61.0,4.8,530,602,526.0,596.0,46.8,84.1,95,124,190,208,243,265,195,229,158,186,309,352,1,14,8,1,0,0,5,0,0,10,6,0,19,0,6,15,89,36,1,6,98,17,10,111,6,22,8.0,21.0,16,11.5,6,0,0,0,0,1677.0,1261.0,1264.0,970.0,890.0,687.0,91.7,59.6,333.0,209.0,85.0,53.0,54.0,41.0,96.0,71.0,150,112,622.0,712.0,381.0,661.0,228.0,208.0,79.0,94.0,8.2,1.5,9.7,3190.76,96,16.2,122.4,77.9,0.95
115,7450000,89-12-08,London,ON,CAN,CAN,73,195,2008.0,1.0,2.0,R,Doughty,Drew,D,L.A,82,12,32,16,16,44,8,10.4,46,2657,133550,2218.9,27.15,27.12,44.9,45.4,8.2,0.922,1005.0,2.62,1.97,57.1,24,0.65,365.0,365,245.0,181.0,181,181,9.7,18.0,7.0,12.0,19.0,48.0,44.6,289.3,129,129.0,130.0,-1.0,64,86,24,109,86.0,24.0,109.0,6.1,1,0,1.0,0.0,100.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,8,2,0,0,2,2,1,2,59,7,0,97,15,2,0,60,23,15,22.0,11.0,-8,1.7,23,0,0,0,0,2308.0,1781.0,1668.0,1372.0,1181.0,941.0,109.4,91.0,375.0,313.0,97.0,73.0,100.0,74.0,103.0,96.0,203,170,1242.0,1196.0,926.0,794.0,321.0,144.0,111.0,127.0,3.4,7.2,10.5,2726.66,284,6.7,110.6,64.6,0.79
116,5400000,94-10-27,Turku,,FIN,FIN,76,203,2013.0,1.0,8.0,R,Ristolainen,Rasmus,D,BUF,79,6,39,17,22,45,-9,-4.4,58,2341,125458,2073.2,26.47,26.39,43.8,45.0,9.4,0.922,1016.0,2.89,2.89,50.0,0,0.0,359.0,359,247.0,186.0,186,186,9.1,14.0,10.0,9.0,19.0,52.9,46.3,279.9,195,195.0,135.0,60.0,61,59,25,161,59.0,25.0,161.0,7.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,2,1,1,0,1,0,2,2,57,8,1,63,20,2,3,89,18,12,16.0,9.0,-6,0.7,14,2,0,2,0,1876.0,2273.0,1450.0,1765.0,1065.0,1276.0,97.8,108.0,342.0,331.0,100.0,100.0,77.0,88.0,104.0,80.0,181,168,1114.0,1085.0,772.0,608.0,253.0,187.0,101.0,110.0,3.1,4.5,7.6,2657.72,416,15.7,120.1,30.2,0.38
117,750000,95-03-22,Delta,BC,CAN,CAN,69,179,2013.0,2.0,43.0,L,Petan,Nic,LW/C,WPG,54,1,12,8,4,13,-13,-2.2,12,805,35316,574.9,10.9,10.82,20.5,56.5,8.4,0.91,994.0,2.4,2.19,52.3,2,0.21,106.0,108,82.0,56.0,57,57,7.7,31.0,7.0,7.0,14.0,27.1,25.3,185.5,12,12.0,33.0,-21.0,27,18,16,10,18.0,16.0,10.0,2.4,145,170,143.0,169.0,46.0,67.1,39,42,59,77,47,51,35,50,60,73,96,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,22,3,0,6,10,3,1,34,6,4,5.0,2.0,-2,1.5,6,0,0,0,0,538.0,416.0,386.0,306.0,274.0,233.0,28.2,18.1,95.0,55.0,23.0,21.0,18.0,13.0,33.0,30.0,51,43,217.0,248.0,249.0,216.0,88.0,60.0,33.0,35.0,-0.1,0.0,-0.1,2232.96,34,4.7,99.6,9.6,0.18
118,575000,92-10-14,St. Louis,MO,USA,USA,76,224,2011.0,2.0,34.0,R,Mayfield,Scott,D,NYI,25,2,7,3,4,9,-1,-0.9,35,430,21210,353.4,14.13,14.14,27.2,45.0,11.0,0.887,997.0,3.4,3.57,48.8,-1,-0.17,80.0,80,55.0,39.0,39,39,2.0,4.0,2.0,6.0,8.0,47.2,45.8,55.0,37,37.0,34.0,3.0,16,11,8,36,11.0,8.0,36.0,10.7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,11,1,0,10,11,0,0,17,9,3,7.0,3.0,-6,-1.3,5,3,0,1,0,351.0,338.0,256.0,246.0,182.0,186.0,17.8,15.0,68.0,52.0,20.0,21.0,15.0,9.0,20.0,16.0,35,25,150.0,168.0,190.0,157.0,60.0,49.0,21.0,19.0,0.8,0.5,1.3,943.99,111,9.0,117.0,10.2,0.41
119,925000,96-05-10,Syracuse,NY,USA,USA,76,222,2014.0,1.0,18.0,R,Tuch,Alex,RW,MIN,6,0,0,0,0,0,-3,0.1,0,86,3853,64.2,10.7,10.7,20.5,0.0,2.9,0.889,917.0,0.93,3.74,20.0,-3,-2.8,15.0,15,10.0,8.0,8,8,0.9,4.0,1.0,1.0,2.0,22.4,23.9,0.0,5,5.0,8.0,-3.0,2,0,2,7,0.0,2.0,7.0,10.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,7,0,0,0.0,0.0,0,0.0,0,0,0,0,0,66.0,64.0,49.0,45.0,35.0,36.0,3.3,2.2,13.0,8.0,1.0,4.0,2.0,1.0,5.0,2.0,7,3,29.0,32.0,19.0,33.0,8.0,5.0,1.0,6.0,-0.2,-0.1,-0.3,248.7,12,0.0,121.5,0.6,0.1
120,925000,93-07-13,Chicago,IL,USA,USA,74,193,2011.0,4.0,98.0,L,Reilly,Mike,D,MIN,17,1,0,0,0,1,1,1.7,2,270,12629,210.4,12.38,12.38,23.2,11.1,7.3,0.9229999999999999,996.0,2.57,2.28,52.9,1,0.29,47.0,47,30.0,19.0,19,19,0.9,0.0,2.0,1.0,3.0,50.6,40.3,0.0,2,2.0,21.0,-19.0,11,6,0,8,6.0,0.0,8.0,4.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9,1,0,5,1,0,0,12,1,2,1.0,1.0,1,1.2,1,0,0,0,0,225.0,186.0,169.0,143.0,123.0,104.0,10.0,6.5,29.0,11.0,9.0,8.0,8.0,4.0,7.0,8.0,15,12,100.0,74.0,60.0,103.0,29.0,20.0,16.0,14.0,0.0,0.4,0.4,697.65,12,2.0,117.2,3.1,0.18
121,3000000,81-04-11,Pincourt,QC,CAN,CAN,73,197,,,,L,Burrows,Alex,LW/RW,OTT/VAN,75,15,16,10,6,31,3,-5.5,62,1587,65910,1096.3,14.63,14.63,26.2,68.9,8.8,0.9129999999999999,1000.0,2.46,2.85,46.4,-7,-0.38,237.0,237,180.0,143.0,143,143,12.0,46.0,6.0,16.0,22.0,33.0,29.1,216.9,68,68.0,75.0,-7.0,37,19,35,34,19.0,35.0,34.0,3.2,5,9,5.0,9.0,35.7,1.2,0,1,1,1,4,7,2,0,1,4,4,9,0,2,2,3,0,0,2,0,2,2,0,0,9,0,4,2,31,12,6,18,15,7,1,84,20,18,17.0,13.0,-2,-2.5,16,2,0,2,0,918.0,1065.0,684.0,814.0,514.0,597.0,41.8,53.6,145.0,180.0,45.0,52.0,28.0,38.0,61.0,32.0,89,70,564.0,560.0,383.0,382.0,133.0,136.0,59.0,58.0,2.1,1.5,3.6,3090.72,166,6.4,108.5,30.5,0.41
122,650000,92-07-18,Wisconsin Rapids,WI,USA,USA,73,190,,,,R,Nelson,Casey,D,BUF,11,0,0,0,0,0,-3,-0.5,4,217,8319,138.2,12.6,12.59,23.5,0.0,4.7,0.924,971.0,1.3,2.17,37.5,-2,-0.87,19.0,19,12.0,10.0,10,10,0.3,0.0,0.0,1.0,1.0,54.1,45.2,0.0,15,15.0,16.0,-1.0,2,1,0,5,1.0,0.0,5.0,4.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,3,2,0,2.0,0.0,-2,-1.3,2,0,0,0,0,119.0,108.0,87.0,87.0,64.0,66.0,4.4,5.6,12.0,18.0,3.0,5.0,1.0,4.0,4.0,3.0,5,7,73.0,73.0,61.0,64.0,13.0,10.0,14.0,9.0,-0.2,0.1,-0.1,448.78,24,7.5,98.6,1.0,0.09
123,575000,90-07-03,Vasteras,,SWE,SWE,75,205,,,,L,Rasmussen,Dennis,C,CHI,68,4,4,4,0,8,-4,1.3,12,1256,48254,803.8,11.83,11.83,21.7,44.4,5.3,0.927,981.0,1.34,2.39,36.0,-14,-1.05,114.0,114,91.0,77.0,77,77,6.3,21.0,4.0,9.0,13.0,29.8,26.0,144.5,61,61.0,122.0,-61.0,14,19,25,49,19.0,25.0,49.0,5.7,165,205,165.0,205.0,44.6,44.8,63,96,57,53,45,56,49,67,49,62,119,130,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,11,11,1,3,4,5,2,51,6,13,6.0,9.0,7,-0.2,6,0,0,0,0,615.0,860.0,442.0,586.0,338.0,440.0,25.8,36.5,80.0,134.0,18.0,32.0,20.0,28.0,36.0,38.0,56,66,390.0,435.0,255.0,423.0,132.0,85.0,40.0,33.0,-0.9,0.6,-0.4,2908.9,122,14.3,110.1,11.7,0.17
124,725000,87-03-15,Moorhead,MN,USA,USA,74,190,2005.0,4.0,97.0,L,VandeVelde,Chris,C/LW,PHI,81,6,9,3,6,15,-5,-3.3,16,1372,56187,935.2,11.57,11.56,21.5,83.3,5.8,0.909,966.0,1.15,2.82,29.0,-26,-1.67,121.0,121,88.0,69.0,69,69,6.4,22.0,8.0,11.0,19.0,31.7,29.1,115.8,114,114.0,131.0,-17.0,19,12,14,60,12.0,14.0,60.0,5.9,22,20,24.0,20.0,52.4,5.7,4,7,8,7,10,6,5,3,12,6,16,16,0,0,0,1,0,0,1,2,0,1,1,0,1,0,1,3,15,8,7,1,15,5,2,31,8,13,8.0,11.0,5,3.7,8,0,0,0,0,615.0,1012.0,440.0,706.0,313.0,483.0,23.4,46.1,80.0,159.0,18.0,44.0,27.0,46.0,49.0,36.0,76,82,390.0,384.0,429.0,456.0,119.0,70.0,47.0,43.0,-0.3,1.0,0.7,3405.46,190,16.0,104.4,13.5,0.17
125,3000000,90-05-24,Borlange,,SWE,SWE,76,215,2009.0,4.0,102.0,L,Ekholm,Mattias,D,NSH,82,3,20,6,14,23,4,6.4,34,2330,115415,1915.7,23.45,23.42,39.5,32.9,7.5,0.9209999999999999,996.0,2.19,2.32,48.6,-4,-0.13,284.0,284,188.0,120.0,120,120,7.5,16.0,11.0,7.0,18.0,47.3,42.9,149.6,61,61.0,131.0,-70.0,68,66,38,108,66.0,38.0,108.0,6.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3,7,58,11,2,47,12,0,2,46,17,12,17.0,10.0,-5,4.3,17,0,0,0,0,1749.0,1723.0,1315.0,1326.0,938.0,941.0,80.6,81.4,247.0,252.0,70.0,74.0,67.0,49.0,88.0,76.0,155,125,1012.0,964.0,600.0,629.0,243.0,226.0,99.0,122.0,0.5,4.1,4.6,2932.08,203,5.8,108.7,38.3,0.47
126,950000,90-06-04,Prince George,BC,CAN,CAN,73,205,,,,L,Manning,Brandon,D,PHI,65,3,9,4,5,12,-12,-2.9,83,1657,70419,1173.5,18.05,18.05,31.8,33.3,6.7,0.905,972.0,1.84,2.86,39.1,-20,-1.02,193.0,193,117.0,85.0,84,84,3.6,9.0,6.0,9.0,15.0,50.9,49.0,96.9,121,121.0,121.0,0.0,32,38,9,79,38.0,9.0,79.0,7.2,0,1,0.0,1.0,0.0,0.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,3,28,2,0,30,17,0,0,35,27,16,27.0,15.0,-11,-6.7,18,9,0,0,0,1051.0,1094.0,749.0,804.0,534.0,587.0,42.2,54.8,144.0,196.0,36.0,56.0,39.0,53.0,58.0,65.0,97,118,598.0,496.0,612.0,561.0,168.0,107.0,74.0,77.0,0.2,1.9,2.1,2511.34,292,7.2,109.7,17.4,0.27
127,3000000,86-10-12,Charlottetown,PE,CAN,CAN,76,212,2005.0,2.0,55.0,R,Mcquaid,Adam,D,BOS,77,2,8,4,4,10,4,4.4,71,1936,84300,1394.9,18.12,18.16,32.9,20.8,7.2,0.9059999999999999,978.0,2.06,2.71,43.2,-15,-0.65,136.0,136,94.0,64.0,64,64,2.5,1.0,4.0,4.0,8.0,59.7,49.3,72.4,157,157.0,121.0,36.0,30,24,10,144,24.0,10.0,144.0,10.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,29,0,0,23,13,0,0,28,23,12,21.0,12.0,-11,-4.1,17,5,0,1,0,1264.0,1323.0,930.0,957.0,668.0,668.0,50.3,60.8,143.0,196.0,48.0,63.0,34.0,38.0,44.0,48.0,78,86,842.0,733.0,514.0,566.0,186.0,190.0,89.0,71.0,-0.4,3.7,3.3,2843.38,377,9.8,111.3,25.4,0.33
128,1250000,90-07-02,Burnsville,MN,USA,USA,70,169,,,,R,Brown,J.T.,RW,T.B,64,3,3,1,2,6,-7,-2.4,73,962,39824,663.0,10.37,10.37,19.3,54.5,4.0,0.92,960.0,1.0,2.44,28.9,-16,-1.45,116.0,116,88.0,67.0,67,67,6.2,19.0,4.0,12.0,16.0,33.3,30.9,47.0,103,103.0,56.0,47.0,21,11,8,25,11.0,8.0,25.0,3.9,12,26,12.0,26.0,31.6,6.2,3,4,5,10,4,12,5,13,4,7,6,14,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,5,15,5,0,4,8,3,0,47,22,10,18.0,7.0,-12,-10.1,14,7,0,1,0,515.0,635.0,385.0,472.0,274.0,338.0,20.9,24.7,58.0,69.0,11.0,27.0,20.0,18.0,30.0,33.0,50,51,298.0,318.0,391.0,287.0,67.0,63.0,71.0,44.0,-0.9,0.5,-0.4,2769.89,208,7.9,104.1,4.9,0.08
129,575000,88-06-04,Pittsburgh,PA,USA,USA,73,196,2008.0,7.0,190.0,L,Bartkowski,Matt,D,CGY,24,1,1,0,1,2,-4,-5.2,26,523,22158,368.9,15.38,15.38,28.5,15.4,8.7,0.9129999999999999,1000.0,2.11,3.09,40.6,-6,-0.98,49.0,49,28.0,16.0,16,16,0.7,0.0,1.0,2.0,3.0,50.1,49.2,0.0,46,46.0,21.0,25.0,12,13,3,12,13.0,3.0,12.0,3.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10,0,0,6,0,0,0,10,6,1,4.0,1.0,-5,-1.2,3,2,0,0,1,289.0,361.0,202.0,281.0,150.0,219.0,11.0,16.9,34.0,57.0,13.0,19.0,11.0,15.0,16.0,13.0,27,28,161.0,171.0,158.0,111.0,58.0,47.0,21.0,24.0,-0.1,0.5,0.4,924.83,86,16.3,105.7,-0.6,-0.03
130,600000,89-11-01,Paris,ON,CAN,CAN,74,199,2008.0,2.0,45.0,R,Dalpe,Zac,C,MIN,9,1,2,0,2,3,0,-0.5,9,121,4620,77.0,8.55,8.55,18.2,60.0,16.1,0.868,1030.0,3.9,3.9,50.0,0,0.0,14.0,14,11.0,8.0,8,8,0.5,2.0,0.0,1.0,1.0,30.6,30.1,0.0,5,5.0,4.0,1.0,3,0,3,5,0.0,3.0,5.0,7.0,27,32,27.0,32.0,45.8,88.1,6,7,13,19,8,6,8,10,10,12,13,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,7,3,2,2.0,2.0,-1,0.0,2,1,0,0,0,61.0,71.0,45.0,51.0,31.0,38.0,2.4,3.4,7.0,12.0,5.0,5.0,1.0,3.0,4.0,1.0,5,4,30.0,37.0,28.0,39.0,10.0,12.0,6.0,5.0,0.2,0.1,0.3,345.54,20,4.0,102.9,2.2,0.24
131,4000000,72-02-15,Kladno,,CZE,CZE,75,230,1990.0,1.0,5.0,L,Jagr,Jaromir,RW,FLA,82,16,30,20,10,46,2,4.2,56,1727,83639,1387.9,17.0,16.98,30.5,60.5,8.2,0.9209999999999999,1002.0,3.29,2.12,60.8,27,1.17,295.0,295,241.0,181.0,181,181,22.2,82.0,20.0,8.0,28.0,24.1,21.4,415.3,21,21.0,89.0,-68.0,60,44,40,4,44.0,40.0,4.0,0.4,1,1,1.0,1.0,50.0,0.1,0,0,1,1,0,0,0,1,0,0,1,0,0,6,2,0,0,0,1,0,2,2,3,0,8,1,3,5,51,20,3,14,23,21,4,96,28,21,28.0,15.0,-7,-5.2,28,0,0,0,0,1600.0,979.0,1257.0,806.0,931.0,618.0,82.6,48.4,259.0,152.0,76.0,49.0,67.0,48.0,53.0,44.0,120,92,654.0,728.0,300.0,424.0,225.0,161.0,92.0,84.0,3.0,1.9,4.9,3163.36,81,2.2,111.5,55.2,0.67
132,575000,87-01-01,Taber,AB,CAN,CAN,72,205,2005.0,1.0,8.0,R,Setoguchi,Devin,RW,L.A,45,4,8,4,4,12,-5,4.2,14,784,33593,557.7,12.45,12.43,23.6,57.1,6.7,0.9059999999999999,973.0,2.26,2.37,48.8,-1,-0.11,110.0,110,85.0,60.0,60,60,6.9,29.0,5.0,4.0,9.0,24.9,24.5,127.6,53,53.0,54.0,-1.0,25,19,15,10,19.0,15.0,10.0,2.2,2,2,2.0,2.0,50.0,0.8,1,0,0,0,1,2,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,3,21,9,2,2,9,3,1,34,7,11,7.0,11.0,4,3.3,7,0,0,0,0,621.0,460.0,434.0,326.0,312.0,234.0,26.7,18.7,101.0,58.0,21.0,22.0,31.0,13.0,40.0,33.0,71,46,252.0,280.0,309.0,261.0,85.0,48.0,33.0,32.0,0.2,0.6,0.8,1803.18,77,9.7,116.3,19.3,0.43
